GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
4,5120,9216,67584,396,895.624808,TOPS,1.151366,1752188748224,2.908000,25,446.00,800.00,777.88
3,5120,9216,69632,390,903.262479,TOPS,1.165094,1752188750001,2.930000,26,425.00,800.00,775.27
1,5120,9216,71680,384,902.357414,TOPS,1.160021,1752188749927,2.968000,26,451.00,800.00,777.88
2,5120,9216,73728,379,917.803985,TOPS,1.196552,1752188750223,2.964000,26,352.00,800.00,767.04
5,5120,9216,75776,375,904.457780,TOPS,1.178646,1752188750931,3.064000,27,289.00,800.00,767.37
1,5120,9216,77824,371,903.574727,TOPS,1.160795,1752188796063,3.110000,27,441.00,800.00,778.41
4,5120,9216,79872,367,894.746802,TOPS,1.149749,1752188796377,3.191000,28,410.00,800.00,778.21
3,5120,9216,81920,363,905.173892,TOPS,1.167273,1752188797120,3.200000,28,382.00,800.00,775.46
5,5120,9216,83968,360,906.865856,TOPS,1.171343,1752188797810,3.247000,28,378.00,800.00,774.21
2,5120,9216,86016,356,919.864444,TOPS,1.184461,1752188798336,3.246000,28,450.00,800.00,776.61
0,5120,9216,88064,352,907.624304,TOPS,1.186483,1752188799001,3.327000,29,207.00,800.00,764.97
6,5120,9216,90112,348,911.521852,TOPS,1.172631,1752188799920,3.364000,30,416.00,800.00,777.33
3,5120,9216,92160,344,905.581810,TOPS,1.159100,1752188849564,3.414000,29,459.00,801.00,781.28
1,5120,9216,94208,340,904.817881,TOPS,1.174295,1752188850485,3.453000,31,265.00,800.00,770.52
5,5120,9216,96256,337,907.226136,TOPS,1.171929,1752188850808,3.487000,31,330.00,800.00,774.13
4,5120,9216,98304,333,893.671333,TOPS,1.159813,1752188852197,3.573000,32,218.00,800.00,770.53
0,5120,9216,100352,329,908.717614,TOPS,1.164783,1752188853163,3.547000,31,423.00,800.00,780.16
2,5120,9216,102400,325,919.419469,TOPS,1.196911,1752188853099,3.536000,31,274.00,800.00,768.16
7,5120,9216,104448,321,896.262596,TOPS,1.153075,1752188853712,3.650000,32,334.00,800.00,777.28
6,5120,9216,106496,317,910.880574,TOPS,1.191721,1752188908351,3.619000,32,155.00,800.00,764.34
1,5120,9216,108544,314,908.505258,TOPS,1.158202,1752188909090,3.666000,32,484.00,801.00,784.41
3,5120,9216,110592,310,908.108334,TOPS,1.167654,1752188909593,3.692000,32,373.00,800.00,777.72
5,5120,9216,112640,306,912.630779,TOPS,1.175071,1752188910285,3.692000,32,360.00,800.00,776.66
4,5120,9216,114688,302,894.236076,TOPS,1.144900,1752188911113,3.786000,33,397.00,800.00,781.06
2,5120,9216,116736,298,922.321689,TOPS,1.210300,1752188911502,3.692000,33,138.00,800.00,762.06
0,5120,9216,118784,294,911.086302,TOPS,1.184090,1752188912037,3.751000,34,192.00,800.00,769.44
4,5120,9216,120832,291,896.457836,TOPS,1.140908,1752188971072,3.836000,34,478.00,800.00,785.74
6,5120,9216,122880,287,912.733933,TOPS,1.170952,1752188971851,3.783000,33,398.00,800.00,779.48
0,5120,9216,124928,283,911.255132,TOPS,1.166511,1752188973214,3.801000,33,418.00,800.00,781.18
3,5120,9216,126976,279,906.830153,TOPS,1.166776,1752188973698,3.828000,34,325.00,800.00,777.21
1,5120,9216,129024,275,906.581302,TOPS,1.158096,1752188973808,3.837000,34,434.00,802.00,782.82
2,5120,9216,131072,271,924.214866,TOPS,1.198722,1752188974918,3.773000,34,271.00,800.00,771.00
5,5120,10240,10240,2455,795.024202,TOPS,1.127485,1752188936458,3.439000,30,244.00,739.00,705.13
2,5120,10240,12288,1773,819.253743,TOPS,1.151996,1752189000159,2.877000,25,415.00,738.00,711.16
0,5120,10240,14336,1444,832.157658,TOPS,1.142414,1752189000668,2.685000,24,256.00,772.00,728.42
4,5120,10240,16384,1350,844.244195,TOPS,1.122187,1752189001689,2.823000,25,188.00,800.00,752.32
5,5120,10240,18432,1257,856.901446,TOPS,1.149015,1752189002478,2.910000,26,239.00,788.00,745.77
1,5120,10240,20480,1163,863.999232,TOPS,1.134944,1752189003147,2.966000,26,301.00,799.00,761.27
3,5120,10240,22528,1069,869.565560,TOPS,1.137370,1752189003893,2.983000,26,330.00,800.00,764.54
7,5120,10240,24576,975,862.050388,TOPS,1.123705,1752189004502,2.991000,27,291.00,801.00,767.15
0,5120,10240,26624,889,877.503265,TOPS,1.150642,1752189033510,2.898000,26,287.00,800.00,762.62
3,5120,10240,28672,833,880.130397,TOPS,1.147377,1752189034405,2.922000,26,335.00,800.00,767.08
5,5120,10240,30720,777,885.335300,TOPS,1.145976,1752189035011,2.895000,25,429.00,800.00,772.56
2,5120,10240,32768,721,893.055645,TOPS,1.176683,1752189035694,2.845000,25,377.00,793.00,758.96
6,5120,10240,34816,665,890.296959,TOPS,1.181454,1752189036430,2.795000,25,188.00,800.00,753.56
7,5120,10240,36864,609,875.711251,TOPS,1.143226,1752189037082,2.757000,24,302.00,800.00,766.00
1,5120,10240,38912,553,888.227990,TOPS,1.182396,1752189037891,2.610000,24,157.00,800.00,751.21
2,5120,10240,40960,497,901.694714,TOPS,1.199716,1752189071064,2.436000,22,269.00,800.00,751.59
6,5120,10240,43008,464,894.547430,TOPS,1.163987,1752189072439,2.407000,21,426.00,800.00,768.52
5,5120,10240,45056,453,895.446685,TOPS,1.159619,1752189072712,2.462000,21,456.00,800.00,772.19
0,5120,10240,47104,441,895.291500,TOPS,1.182043,1752189073810,2.507000,22,270.00,800.00,757.41
7,5120,10240,49152,434,883.603915,TOPS,1.160575,1752189074275,2.606000,23,250.00,800.00,761.35
4,5120,10240,51200,427,886.760368,TOPS,1.153779,1752189075143,2.663000,23,354.00,800.00,768.57
3,5120,10240,53248,421,894.096466,TOPS,1.151414,1752189075776,2.711000,23,468.00,800.00,776.52
0,5120,10240,55296,414,898.765290,TOPS,1.181466,1752189114218,2.753000,25,243.00,800.00,760.72
5,5120,10240,57344,407,899.326345,TOPS,1.168745,1752189115036,2.806000,25,360.00,800.00,769.48
3,5120,10240,59392,401,899.951722,TOPS,1.166707,1752189116135,2.863000,25,382.00,800.00,771.36
7,5120,10240,61440,394,886.909228,TOPS,1.139034,1752189116189,2.949000,26,435.00,800.00,778.65
4,5120,10240,63488,387,891.503458,TOPS,1.145611,1752189117093,2.980000,26,436.00,800.00,778.19
2,5120,10240,65536,380,912.327922,TOPS,1.189956,1752189117916,2.956000,26,346.00,800.00,766.69
1,5120,10240,67584,376,900.142614,TOPS,1.160157,1752189118595,3.054000,26,419.00,800.00,775.88
6,5120,10240,69632,372,905.795522,TOPS,1.186341,1752189162170,3.094000,27,240.00,800.00,763.52
1,5120,10240,71680,368,902.755269,TOPS,1.170448,1752189163070,3.162000,28,321.00,800.00,771.29
5,5120,10240,73728,363,908.742303,TOPS,1.167089,1752189163640,3.188000,28,449.00,800.00,778.64
2,5120,10240,75776,359,914.423800,TOPS,1.181212,1752189164720,3.223000,28,411.00,800.00,774.14
4,5120,10240,77824,355,890.308365,TOPS,1.141830,1752189165179,3.358000,29,419.00,800.00,779.72
7,5120,10240,79872,351,887.511531,TOPS,1.139778,1752189166093,3.423000,30,405.00,800.00,778.67
0,5120,10240,81920,346,905.190555,TOPS,1.189318,1752189166900,3.391000,30,135.00,801.00,761.10
3,5120,10240,83968,342,903.443184,TOPS,1.183167,1752189216514,3.445000,31,146.00,800.00,763.58
4,5120,10240,86016,338,892.177615,TOPS,1.161644,1752189216669,3.529000,32,182.00,802.00,768.03
1,5120,10240,88064,334,903.487227,TOPS,1.164287,1752189217301,3.536000,31,363.00,800.00,776.00
7,5120,10240,90112,329,891.887849,TOPS,1.156223,1752189218092,3.602000,32,227.00,801.00,771.38
6,5120,10240,92160,325,907.804640,TOPS,1.163181,1752189218408,3.578000,31,441.00,800.00,780.45
5,5120,10240,94208,321,909.851326,TOPS,1.179083,1752189219619,3.613000,32,278.00,800.00,771.66
0,5120,10240,96256,317,906.599489,TOPS,1.180329,1752189219924,3.653000,33,190.00,800.00,768.09
4,5120,10240,98304,312,892.946592,TOPS,1.153901,1752189274212,3.727000,33,262.00,801.00,773.85
0,5120,10240,100352,308,907.824782,TOPS,1.183049,1752189274968,3.699000,33,173.00,801.00,767.36
3,5120,10240,102400,304,906.842288,TOPS,1.175396,1752189275863,3.730000,33,243.00,800.00,771.52
6,5120,10240,104448,300,908.188287,TOPS,1.168929,1752189276354,3.749000,33,352.00,800.00,776.94
1,5120,10240,106496,295,903.572000,TOPS,1.152956,1752189277156,3.780000,33,459.00,800.00,783.70
2,5120,10240,108544,291,918.533400,TOPS,1.178846,1752189277795,3.742000,33,419.00,800.00,779.18
5,5120,10240,110592,287,910.330359,TOPS,1.176137,1752189278238,3.793000,33,296.00,800.00,774.00
5,5120,10240,112640,282,908.548759,TOPS,1.182005,1752189337594,3.806000,34,183.00,800.00,768.65
7,5120,10240,114688,278,891.567124,TOPS,1.154610,1752189338210,3.892000,34,200.00,802.00,772.18
2,5120,10240,116736,274,921.124333,TOPS,1.184055,1752189338606,3.787000,33,399.00,800.00,777.94
0,5120,10240,118784,270,908.009836,TOPS,1.167542,1752189340164,3.851000,34,340.00,800.00,777.71
1,5120,10240,120832,265,902.821018,TOPS,1.166872,1752189340316,3.868000,34,266.00,800.00,773.71
6,5120,10240,122880,261,908.851341,TOPS,1.161560,1752189341115,3.851000,34,432.00,800.00,782.44
3,5120,10240,124928,257,905.415014,TOPS,1.180416,1752189342045,3.873000,35,131.00,801.00,767.03
3,5120,10240,126976,253,906.831704,TOPS,1.182094,1752189405221,3.870000,35,131.00,800.00,767.14
2,5120,10240,129024,248,922.642598,TOPS,1.186800,1752189407381,3.793000,33,392.00,800.00,777.42
5,5120,10240,131072,244,911.053670,TOPS,1.164285,1752189407856,3.840000,34,435.00,800.00,782.50
7,6144,1024,6144,19500,421.704293,TOPS,.957678,1752189364258,3.903000,35,139.00,464.00,440.34
1,6144,1024,8192,13400,457.538777,TOPS,1.050412,1752189364609,3.513000,31,205.00,455.00,435.58
4,6144,1024,10240,11334,478.881585,TOPS,1.043178,1752189364881,3.443000,31,171.00,480.00,459.06
6,6144,1024,12288,10534,489.318572,TOPS,1.051687,1752189365140,3.694000,33,224.00,484.00,465.27
3,6144,1024,14336,9200,497.812068,TOPS,1.088946,1752189431063,3.737000,33,200.00,477.00,457.15
4,6144,1024,16384,7810,505.572330,TOPS,1.046668,1752189431634,3.523000,31,207.00,504.00,483.03
2,6144,1024,18432,7428,512.160443,TOPS,1.088036,1752189432037,3.669000,32,245.00,487.00,470.72
5,6144,1024,20480,7046,520.018883,TOPS,1.069997,1752189432403,3.767000,33,205.00,506.00,486.00
0,6144,1024,22528,6664,522.206629,TOPS,1.040127,1752189432674,3.885000,34,315.00,516.00,502.06
7,6144,1024,24576,6282,527.382660,TOPS,1.012756,1752189432930,3.929000,34,285.00,536.00,520.74
1,6144,1024,26624,5900,528.698192,TOPS,1.049129,1752189433276,3.977000,36,135.00,528.00,503.94
0,6144,1024,28672,5519,532.639267,TOPS,1.039356,1752189458453,3.974000,34,319.00,527.00,512.47
1,6144,1024,30720,5137,532.639036,TOPS,1.044165,1752189458871,3.968000,35,204.00,531.00,510.11
4,6144,1024,32768,4755,536.833887,TOPS,1.010872,1752189459309,3.847000,34,306.00,547.00,531.06
3,6144,1024,34816,4473,537.888813,TOPS,1.072303,1752189459639,3.860000,34,159.00,524.00,501.62
5,6144,1024,36864,4391,540.355172,TOPS,1.067178,1752189459907,3.944000,35,141.00,529.00,506.34
7,6144,1024,38912,4310,541.724671,TOPS,1.000525,1752189460346,4.075000,36,332.00,555.00,541.44
2,6144,1024,40960,4228,542.924843,TOPS,1.068854,1752189460619,4.197000,37,265.00,523.00,507.95
3,6144,1024,43008,4146,542.376274,TOPS,1.058956,1752189488387,4.330000,39,158.00,533.00,512.18
4,6144,1024,45056,4064,545.465682,TOPS,1.010514,1752189488678,4.416000,39,256.00,558.00,539.79
2,6144,1024,47104,3982,546.594389,TOPS,1.056813,1752189489255,4.479000,39,323.00,529.00,517.21
1,6144,1024,49152,3900,547.428899,TOPS,1.022180,1752189489506,4.576000,40,286.00,550.00,535.55
5,6144,1024,51200,3819,548.195373,TOPS,1.056008,1752189489669,4.662000,42,168.00,539.00,519.12
6,6144,1024,53248,3737,548.933781,TOPS,1.036839,1752189490002,4.704000,42,162.00,549.00,529.43
7,6144,1024,55296,3655,547.946197,TOPS,.998517,1752189490413,4.792000,42,248.00,567.00,548.76
6,6144,1024,57344,3573,550.391803,TOPS,1.033211,1752189520972,4.839000,43,196.00,551.00,532.70
7,6144,1024,59392,3491,549.768957,TOPS,1.007327,1752189521458,4.912000,44,147.00,567.00,545.77
3,6144,1024,61440,3410,550.553278,TOPS,1.046321,1752189521725,4.970000,44,181.00,544.00,526.18
1,6144,1024,63488,3328,551.176393,TOPS,1.014889,1752189522227,4.979000,44,296.00,556.00,543.09
4,6144,1024,65536,3246,552.702350,TOPS,.990949,1752189522658,4.991000,44,341.00,569.00,557.75
5,6144,2048,6144,10534,572.577118,TOPS,1.122018,1752189513380,3.202000,29,165.00,542.00,510.31
2,6144,2048,8192,7810,611.568644,TOPS,1.160141,1752189513649,2.953000,26,281.00,552.00,527.15
4,6144,2048,10240,7046,634.235693,TOPS,1.097293,1752189546215,3.131000,28,238.00,608.00,578.00
6,6144,2048,12288,6282,654.631597,TOPS,1.134346,1752189546924,3.200000,29,159.00,610.00,577.10
1,6144,2048,14336,5519,667.749614,TOPS,1.128222,1752189547254,3.189000,28,145.00,627.00,591.86
0,6144,2048,16384,4755,677.697383,TOPS,1.124771,1752189547657,3.087000,27,259.00,631.00,602.52
5,6144,2048,18432,4391,685.209128,TOPS,1.129440,1752189547999,3.130000,28,241.00,635.00,606.68
3,6144,2048,20480,4228,690.533200,TOPS,1.145923,1752189548483,3.350000,30,132.00,637.00,602.60
7,6144,2048,22528,4064,696.947974,TOPS,1.073830,1752189548756,3.466000,30,315.00,674.00,649.03
2,6144,2048,24576,3900,701.819156,TOPS,1.142153,1752189573456,3.608000,32,352.00,633.00,614.47
4,6144,2048,26624,3737,706.314617,TOPS,1.088563,1752189573947,3.698000,33,219.00,677.00,648.85
0,6144,2048,28672,3573,708.880943,TOPS,1.114067,1752189574474,3.793000,33,298.00,659.00,636.30
5,6144,2048,30720,3410,712.308478,TOPS,1.119418,1752189574705,3.848000,34,287.00,659.00,636.32
6,6144,2048,32768,3246,715.353651,TOPS,1.111868,1752189575028,3.877000,34,286.00,667.00,643.38
3,6144,2048,34816,3082,716.941575,TOPS,1.117723,1752189575488,3.920000,35,237.00,668.00,641.43
1,6144,2048,36864,2919,719.885877,TOPS,1.095516,1752189575740,3.899000,34,358.00,677.00,657.12
0,6144,2048,38912,2755,717.841383,TOPS,1.099988,1752189603456,3.885000,34,379.00,671.00,652.59
1,6144,2048,40960,2591,721.588324,TOPS,1.104494,1752189603843,3.819000,34,220.00,681.00,653.32
5,6144,2048,43008,2428,724.959448,TOPS,1.133546,1752189604471,3.733000,33,135.00,673.00,639.55
6,6144,2048,45056,2264,726.010899,TOPS,1.116132,1752189604971,3.645000,32,255.00,678.00,650.47
4,6144,2048,47104,2100,728.135121,TOPS,1.069010,1752189605062,3.520000,31,376.00,703.00,681.13
2,6144,2048,49152,1937,728.926450,TOPS,1.159289,1752189605560,3.390000,30,170.00,662.00,628.77
7,6144,2048,51200,1773,730.058867,TOPS,1.063063,1752189605896,3.218000,28,379.00,714.00,686.75
6,6144,2048,53248,1610,730.565528,TOPS,1.110906,1752189635600,3.045000,27,364.00,683.00,657.63
1,6144,2048,55296,1493,732.448837,TOPS,1.120209,1752189636025,2.917000,26,196.00,692.00,653.85
4,6144,2048,57344,1470,733.495017,TOPS,1.093707,1752189636142,2.971000,26,194.00,711.00,670.65
3,6144,2048,59392,1448,733.540137,TOPS,1.134018,1752189637023,3.040000,27,131.00,690.00,646.85
0,6144,2048,61440,1425,733.306297,TOPS,1.097878,1752189637598,3.083000,27,396.00,691.00,667.93
7,6144,2048,63488,1403,735.613335,TOPS,1.068459,1752189637694,3.126000,27,342.00,717.00,688.48
2,6144,2048,65536,1380,735.911739,TOPS,1.152437,1752189638253,3.174000,28,222.00,672.00,638.57
4,6144,2048,67584,1358,736.099564,TOPS,1.066810,1752189670815,3.229000,28,404.00,714.00,690.00
7,6144,2048,69632,1335,737.753343,TOPS,1.085474,1752189671186,3.248000,29,142.00,720.00,679.66
1,6144,2048,71680,1313,737.464280,TOPS,1.116405,1752189671563,3.296000,30,135.00,699.00,660.57
6,6144,2048,73728,1290,738.742770,TOPS,1.114124,1752189672062,3.315000,29,234.00,696.00,663.07
2,6144,2048,75776,1268,739.238443,TOPS,1.148295,1752189672220,3.351000,30,209.00,676.00,643.77
3,6144,2048,77824,1245,739.409254,TOPS,1.119248,1752189672638,3.389000,30,141.00,699.00,660.63
5,6144,2048,79872,1223,739.983883,TOPS,1.123741,1752189673074,3.397000,30,168.00,696.00,658.50
7,6144,2048,81920,1200,739.910233,TOPS,1.076107,1752189708255,3.429000,31,187.00,724.00,687.58
1,6144,2048,83968,1178,741.368080,TOPS,1.104080,1752189708505,3.437000,31,205.00,705.00,671.48
5,6144,2048,86016,1155,741.723452,TOPS,1.121088,1752189709320,3.448000,31,173.00,698.00,661.61
0,6144,2048,88064,1133,742.237023,TOPS,1.100295,1752189709409,3.461000,31,278.00,705.00,674.58
6,6144,2048,90112,1110,742.580598,TOPS,1.096059,1752189709752,3.467000,30,360.00,701.00,677.50
2,6144,2048,92160,1088,742.790538,TOPS,1.123618,1752189710055,3.476000,30,391.00,682.00,661.07
3,6144,2048,94208,1065,742.294256,TOPS,1.109557,1752189710283,3.484000,31,153.00,706.00,669.00
5,6144,2048,96256,1043,743.690859,TOPS,1.103349,1752189747969,3.470000,31,296.00,702.00,674.03
7,6144,2048,98304,1020,743.975570,TOPS,1.073201,1752189748570,3.466000,31,163.00,731.00,693.23
2,6144,2048,100352,998,743.564828,TOPS,1.138795,1752189748983,3.470000,31,231.00,684.00,652.94
3,6144,2048,102400,975,743.834415,TOPS,1.084417,1752189749603,3.460000,30,391.00,709.00,685.93
6,6144,2048,104448,953,744.793988,TOPS,1.091641,1752189749752,3.438000,30,365.00,707.00,682.27
0,6144,2048,106496,930,744.411139,TOPS,1.108926,1752189750114,3.426000,31,161.00,709.00,671.29
1,6144,2048,108544,908,745.271043,TOPS,1.085973,1752189750390,3.405000,30,342.00,712.00,686.27
3,6144,2048,110592,892,745.537726,TOPS,1.051652,1752189790922,3.410000,12,707.00,711.00,708.92
6,6144,2048,112640,878,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6144,2048,114688,865,745.981443,TOPS,1.129539,1752189791500,3.421000,30,310.00,686.00,660.43
5,6144,2048,116736,851,745.690477,TOPS,1.091994,1752189792019,3.432000,30,406.00,705.00,682.87
0,6144,2048,118784,838,745.866071,TOPS,1.106412,1752189792285,3.433000,31,153.00,713.00,674.13
1,6144,2048,120832,824,746.564402,TOPS,1.078382,1752189792635,3.433000,30,403.00,714.00,692.30
4,6144,2048,122880,811,746.728502,TOPS,1.071300,1752189792709,3.435000,31,216.00,731.00,697.03
5,6144,2048,124928,797,747.145747,TOPS,1.094189,1752189835506,3.427000,30,357.00,708.00,682.83
0,6144,2048,126976,784,746.832735,TOPS,1.095592,1752189836146,3.432000,30,263.00,714.00,681.67
7,6144,2048,129024,771,747.606820,TOPS,1.058588,1752189836120,3.425000,30,275.00,739.00,706.23
6,6144,2048,131072,757,747.643966,TOPS,1.083118,1752189836911,3.415000,30,406.00,713.00,690.27
2,6144,3072,6144,7428,645.397416,TOPS,1.167823,1752189814340,2.954000,26,240.00,582.00,552.65
3,6144,3072,8192,6282,682.869400,TOPS,1.149824,1752189814865,3.126000,27,291.00,621.00,593.89
4,6144,3072,10240,5137,710.368045,TOPS,1.106630,1752189815281,3.021000,26,373.00,665.00,641.92
4,6144,3072,12288,4391,734.322169,TOPS,1.129257,1752189859690,2.937000,26,158.00,693.00,650.27
5,6144,3072,14336,4146,745.920665,TOPS,1.146318,1752189860395,3.201000,28,379.00,673.00,650.71
3,6144,3072,16384,3900,758.932315,TOPS,1.142729,1752189860737,3.367000,29,363.00,687.00,664.14
0,6144,3072,18432,3655,768.380945,TOPS,1.147333,1752189861137,3.474000,31,254.00,700.00,669.71
2,6144,3072,20480,3410,776.998457,TOPS,1.188016,1752189861581,3.538000,31,207.00,685.00,654.03
6,6144,3072,22528,3164,782.972291,TOPS,1.160440,1752189862068,3.579000,32,138.00,714.00,674.72
1,6144,3072,24576,2919,788.351700,TOPS,1.141760,1752189862538,3.568000,32,200.00,725.00,690.47
4,6144,3072,26624,2673,793.016208,TOPS,1.104879,1752189888451,3.517000,31,327.00,747.00,717.74
6,6144,3072,28672,2428,796.436535,TOPS,1.137279,1752189889126,3.406000,30,352.00,726.00,700.30
1,6144,3072,30720,2182,798.828701,TOPS,1.156448,1752189889853,3.283000,29,135.00,733.00,690.76
2,6144,3072,32768,1937,801.741024,TOPS,1.203562,1752189890125,3.091000,28,138.00,707.00,666.14
0,6144,3072,34816,1691,806.680802,TOPS,1.149707,1752189890526,2.842000,25,296.00,737.00,701.64
5,6144,3072,36864,1493,807.078833,TOPS,1.172875,1752189890724,2.666000,24,232.00,730.00,688.12
3,6144,3072,38912,1459,809.664305,TOPS,1.153023,1752189891512,2.733000,24,274.00,743.00,702.21
1,6144,3072,40960,1425,808.872229,TOPS,1.152633,1752189919330,2.800000,25,189.00,746.00,701.76
7,6144,3072,43008,1392,815.047429,TOPS,1.108787,1752189919818,2.847000,25,295.00,774.00,735.08
4,6144,3072,45056,1358,816.011905,TOPS,1.124819,1752189920543,2.915000,26,200.00,770.00,725.46
0,6144,3072,47104,1324,817.757257,TOPS,1.152826,1752189920908,2.956000,26,224.00,750.00,709.35
3,6144,3072,49152,1290,818.627078,TOPS,1.160745,1752189921355,3.008000,27,131.00,753.00,705.26
5,6144,3072,51200,1257,820.962249,TOPS,1.136515,1752189921738,3.035000,26,424.00,747.00,722.35
2,6144,3072,53248,1223,822.147994,TOPS,1.184207,1752189922147,3.067000,27,274.00,729.00,694.26
1,6144,3072,55296,1189,821.194440,TOPS,1.139550,1752189953537,3.104000,27,249.00,759.00,720.63
2,6144,3072,57344,1155,822.957791,TOPS,1.199279,1752189954060,3.115000,28,138.00,729.00,686.21
0,6144,3072,59392,1122,825.291637,TOPS,1.150055,1752189953984,3.122000,28,171.00,762.00,717.61
4,6144,3072,61440,1088,826.241389,TOPS,1.111824,1752189954747,3.127000,28,223.00,785.00,743.14
7,6144,3072,63488,1054,825.290020,TOPS,1.099594,1752189955316,3.138000,28,250.00,792.00,750.54
3,6144,3072,65536,1020,825.853676,TOPS,1.124008,1752189955769,3.129000,27,363.00,765.00,734.74
5,6144,3072,67584,987,824.452751,TOPS,1.130641,1752189955999,3.124000,27,378.00,761.00,729.19
4,6144,3072,69632,953,828.461676,TOPS,1.096922,1752189990277,3.099000,27,342.00,789.00,755.26
2,6144,3072,71680,919,829.779834,TOPS,1.179468,1752189990736,3.068000,27,266.00,740.00,703.52
1,6144,3072,73728,892,830.161099,TOPS,1.127369,1752189991090,3.060000,27,313.00,772.00,736.37
6,6144,3072,75776,871,831.060459,TOPS,1.145816,1752189991574,3.072000,27,241.00,765.00,725.30
3,6144,3072,77824,851,830.825326,TOPS,1.114319,1752189992075,3.083000,27,435.00,773.00,745.59
0,6144,3072,79872,831,831.980890,TOPS,1.126155,1752189992479,3.082000,27,348.00,774.00,738.78
5,6144,3072,81920,811,832.617043,TOPS,1.140633,1752189992914,3.086000,27,274.00,768.00,729.96
4,6144,3072,83968,791,834.064880,TOPS,1.114896,1752190030071,3.079000,28,174.00,794.00,748.11
1,6144,3072,86016,771,833.318642,TOPS,1.115449,1752190031013,3.077000,27,407.00,775.00,747.07
0,6144,3072,88064,750,833.892440,TOPS,1.143587,1752190031200,3.063000,27,186.00,775.00,729.19
6,6144,3072,90112,730,835.276911,TOPS,1.128691,1752190031454,3.042000,27,368.00,771.00,740.04
3,6144,3072,92160,710,834.742854,TOPS,1.121348,1752190032008,3.035000,27,347.00,778.00,744.41
7,6144,3072,94208,690,834.350921,TOPS,1.082377,1752190032740,3.013000,26,428.00,799.00,770.85
5,6144,3072,96256,670,836.020571,TOPS,1.128522,1752190032675,2.982000,26,367.00,778.00,740.81
5,6144,3072,98304,650,836.260921,TOPS,1.150416,1752190072502,2.958000,26,168.00,775.00,726.92
4,6144,3072,100352,630,834.337011,TOPS,1.082429,1752190073051,2.939000,25,447.00,799.00,770.80
7,6144,3072,102400,609,835.249322,TOPS,1.086998,1752190073388,2.891000,25,404.00,799.00,768.40
6,6144,3072,104448,589,837.106512,TOPS,1.156783,1752190073907,2.848000,26,148.00,772.00,723.65
2,6144,3072,106496,569,837.512072,TOPS,1.192697,1752190074439,2.803000,25,165.00,753.00,702.20
3,6144,3072,108544,549,837.541491,TOPS,1.120396,1752190074734,2.758000,24,391.00,782.00,747.54
1,6144,3072,110592,529,837.851771,TOPS,1.120692,1752190075011,2.706000,24,363.00,788.00,747.62
2,6144,3072,112640,509,838.689713,TOPS,1.160784,1752190117588,2.652000,23,420.00,753.00,722.52
3,6144,3072,114688,488,838.893875,TOPS,1.137591,1752190118315,2.592000,23,259.00,784.00,737.43
0,6144,3072,116736,470,838.454873,TOPS,1.147750,1752190118687,2.545000,23,202.00,784.00,730.52
1,6144,3072,118784,466,838.361536,TOPS,1.153322,1752190119511,2.568000,23,135.00,787.00,726.91
6,6144,3072,120832,462,838.790052,TOPS,1.130307,1752190119434,2.587000,23,366.00,779.00,742.09
4,6144,3072,122880,457,835.307099,TOPS,1.094078,1752190119967,2.614000,23,366.00,800.00,763.48
7,6144,3072,124928,453,834.705017,TOPS,1.100366,1752190120215,2.637000,23,290.00,800.00,758.57
0,6144,3072,126976,449,840.691386,TOPS,1.138700,1752190165560,2.634000,24,245.00,785.00,738.29
2,6144,3072,129024,444,840.825700,TOPS,1.191680,1752190166205,2.648000,24,160.00,757.00,705.58
7,6144,3072,131072,440,833.120366,TOPS,1.080150,1752190166700,2.690000,23,426.00,801.00,771.30
1,6144,4096,6144,6282,683.350468,TOPS,1.102587,1752190141079,3.082000,26,375.00,644.00,619.77
3,6144,4096,8192,4755,726.316919,TOPS,1.142942,1752190141793,2.901000,25,346.00,661.00,635.48
6,6144,4096,10240,4228,756.859784,TOPS,1.142136,1752190142260,3.048000,27,330.00,691.00,662.67
4,6144,4096,12288,3900,778.131247,TOPS,1.120612,1752190142732,3.278000,29,265.00,731.00,694.38
1,6144,4096,14336,3573,795.528316,TOPS,1.144036,1752190189649,3.380000,30,218.00,731.00,695.37
2,6144,4096,16384,3246,807.261960,TOPS,1.196227,1752190190358,3.444000,31,185.00,710.00,674.84
7,6144,4096,18432,2919,817.517854,TOPS,1.096456,1752190190949,3.441000,30,434.00,769.00,745.60
4,6144,4096,20480,2591,819.780871,TOPS,1.106466,1752190191431,3.383000,29,397.00,768.00,740.90
6,6144,4096,22528,2264,832.521161,TOPS,1.175130,1752190191861,3.196000,29,198.00,748.00,708.45
5,6144,4096,24576,1937,835.550527,TOPS,1.165781,1752190192465,2.963000,26,289.00,752.00,716.73
3,6144,4096,26624,1610,842.310114,TOPS,1.160062,1752190192767,2.643000,23,319.00,766.00,726.09
7,6144,4096,28672,1470,847.731941,TOPS,1.126913,1752190218819,2.581000,23,281.00,798.00,752.26
5,6144,4096,30720,1425,851.758413,TOPS,1.186425,1752190219295,2.665000,24,188.00,767.00,717.92
6,6144,4096,32768,1380,854.106995,TOPS,1.150436,1752190219751,2.744000,24,431.00,772.00,742.42
