GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
5,5120,3072,118784,643,720.772433,TOPS,1.419849,1763546779808,3.421000,28,450.00,513.00,507.64
0,5120,3072,120832,626,723.074667,TOPS,1.451753,1763546836221,3.380000,28,427.00,504.00,498.07
1,5120,3072,122880,609,722.943284,TOPS,1.436634,1763546837438,3.343000,27,443.00,508.00,503.22
6,5120,3072,124928,593,723.769108,TOPS,1.490586,1763546837329,3.306000,27,410.00,492.00,485.56
7,5120,3072,126976,576,720.237025,TOPS,1.497498,1763546839619,3.281000,27,384.00,491.00,480.96
4,5120,3072,129024,559,723.381774,TOPS,1.407467,1763546897765,3.224000,27,406.00,523.00,513.96
1,5120,3072,131072,542,723.544219,TOPS,1.447435,1763546898314,3.175000,26,396.00,509.00,499.88
3,5120,4096,6144,7046,560.484614,TOPS,1.386994,1763546865835,3.597000,30,352.00,409.00,404.10
0,5120,4096,8192,5773,596.515315,TOPS,1.415220,1763546866613,3.638000,30,367.00,427.00,421.50
3,5120,4096,10240,4500,619.150447,TOPS,1.424054,1763546925696,3.365000,27,390.00,439.00,434.78
4,5120,4096,12288,4228,633.777164,TOPS,1.401851,1763546926595,3.678000,30,363.00,461.00,452.10
1,5120,4096,14336,3955,648.697938,TOPS,1.420651,1763546926644,3.924000,32,386.00,464.00,456.62
7,5120,4096,16384,3682,658.388923,TOPS,1.467717,1763546927235,4.038000,33,391.00,454.00,448.58
2,5120,4096,18432,3410,665.152018,TOPS,1.463062,1763546957713,4.162000,35,367.00,460.00,454.63
1,5120,4096,20480,3137,671.235336,TOPS,1.423254,1763546958296,4.191000,34,421.00,475.00,471.62
3,5120,4096,22528,2864,677.681584,TOPS,1.441446,1763546958782,4.156000,35,394.00,475.00,470.14
0,5120,4096,24576,2591,679.243782,TOPS,1.443755,1763546959627,4.084000,34,383.00,477.00,470.47
6,5120,4096,26624,2319,684.973453,TOPS,1.487165,1763546992738,3.926000,32,408.00,465.00,460.59
4,5120,4096,28672,2046,687.616168,TOPS,1.414760,1763546993502,3.719000,31,384.00,493.00,486.03
2,5120,4096,30720,1773,691.182342,TOPS,1.465704,1763546993789,3.423000,28,421.00,476.00,471.57
0,5120,4096,32768,1500,694.396428,TOPS,1.454537,1763546994221,3.070000,25,397.00,485.00,477.40
3,5120,4096,34816,1463,697.632331,TOPS,1.456556,1763547028012,3.155000,26,380.00,487.00,478.96
4,5120,4096,36864,1425,698.255608,TOPS,1.404516,1763547029069,3.260000,26,437.00,504.00,497.15
1,5120,4096,38912,1388,699.959047,TOPS,1.434665,1763547029622,3.334000,27,432.00,493.00,487.89
0,5120,4096,40960,1350,702.428820,TOPS,1.455177,1763547030179,3.400000,28,399.00,490.00,482.71
4,5120,4096,43008,1313,701.705392,TOPS,1.401420,1763547067581,3.478000,28,440.00,506.00,500.71
3,5120,4096,45056,1275,704.241676,TOPS,1.455134,1763547067952,3.519000,29,386.00,492.00,483.97
6,5120,4096,47104,1238,704.999143,TOPS,1.486587,1763547068104,3.566000,29,409.00,480.00,474.24
5,5120,4096,49152,1200,706.962117,TOPS,1.419203,1763547069538,3.597000,29,437.00,503.00,498.14
5,5120,4096,51200,1163,708.207008,TOPS,1.421816,1763547109466,3.620000,30,431.00,503.00,498.10
7,5120,4096,53248,1125,708.734651,TOPS,1.496388,1763547109398,3.643000,30,385.00,480.00,473.63
0,5120,4096,55296,1088,709.579747,TOPS,1.450490,1763547110512,3.650000,30,406.00,496.00,489.20
2,5120,4096,57344,1050,711.119745,TOPS,1.475566,1763547111581,3.645000,30,404.00,488.00,481.93
0,5120,4096,59392,1013,711.567387,TOPS,1.450018,1763547153592,3.640000,30,425.00,496.00,490.73
7,5120,4096,61440,975,712.875174,TOPS,1.490715,1763547154120,3.614000,29,425.00,483.00,478.21
4,5120,4096,63488,938,713.475468,TOPS,1.407999,1763547154859,3.593000,30,406.00,514.00,506.73
2,5120,4096,65536,900,712.521959,TOPS,1.470330,1763547155855,3.562000,30,400.00,491.00,484.60
2,5120,4096,67584,878,714.315640,TOPS,1.470511,1763547200123,3.573000,29,412.00,492.00,485.76
4,5120,4096,69632,856,714.256475,TOPS,1.402345,1763547200442,3.590000,30,417.00,516.00,509.33
1,5120,4096,71680,833,715.922477,TOPS,1.444848,1763547201448,3.588000,30,409.00,502.00,495.50
3,5120,4096,73728,811,715.584221,TOPS,1.447349,1763547202281,3.594000,29,432.00,499.00,494.41
2,5120,4096,75776,789,716.954367,TOPS,1.475427,1763547249188,3.587000,30,402.00,493.00,485.93
3,5120,4096,77824,766,716.853187,TOPS,1.447778,1763547249032,3.578000,29,428.00,500.00,495.14
0,5120,4096,79872,744,716.699811,TOPS,1.444260,1763547250007,3.566000,29,432.00,502.00,496.24
7,5120,4096,81920,721,718.046982,TOPS,1.484426,1763547250797,3.537000,29,411.00,490.00,483.72
1,5120,4096,83968,699,718.575856,TOPS,1.445216,1763547300961,3.515000,29,396.00,505.00,497.21
0,5120,4096,86016,677,718.917809,TOPS,1.444451,1763547300748,3.487000,28,442.00,502.00,497.71
5,5120,4096,88064,654,718.660746,TOPS,1.419576,1763547301179,3.459000,28,439.00,513.00,506.25
3,5120,4096,90112,632,719.964000,TOPS,1.455325,1763547302013,3.407000,28,412.00,503.00,494.71
7,5120,4096,92160,609,720.623820,TOPS,1.483894,1763547353324,3.352000,27,426.00,491.00,485.63
2,5120,4096,94208,587,719.519330,TOPS,1.467298,1763547354058,3.311000,27,428.00,496.00,490.37
4,5120,4096,96256,565,720.267883,TOPS,1.395678,1763547354416,3.255000,27,440.00,523.00,516.07
3,5120,4096,98304,542,720.665754,TOPS,1.443670,1763547355210,3.190000,26,419.00,506.00,499.19
4,5120,4096,100352,520,720.809173,TOPS,1.393460,1763547408806,3.125000,25,460.00,523.00,517.28
1,5120,4096,102400,497,721.041342,TOPS,1.435393,1763547408629,3.049000,24,449.00,507.00,502.33
7,5120,4096,104448,475,718.743627,TOPS,1.489500,1763547410039,2.983000,24,397.00,492.00,482.54
5,5120,4096,106496,467,720.946194,TOPS,1.416731,1763547410632,2.980000,24,438.00,516.00,508.88
1,5120,4096,108544,462,722.253083,TOPS,1.439095,1763547466244,3.002000,24,442.00,508.00,501.88
6,5120,4096,110592,457,722.398187,TOPS,1.501367,1763547466913,3.029000,25,382.00,491.00,481.16
4,5120,4096,112640,453,722.022445,TOPS,1.404275,1763547467964,3.053000,25,428.00,522.00,514.16
2,5120,4096,114688,448,722.472848,TOPS,1.468798,1763547467899,3.075000,24,436.00,497.00,491.88
0,5120,4096,116736,443,723.813357,TOPS,1.449133,1763547526566,3.090000,25,437.00,506.00,499.48
2,5120,4096,118784,439,723.338827,TOPS,1.469364,1763547527658,3.116000,25,438.00,498.00,492.28
1,5120,4096,120832,437,723.205585,TOPS,1.438013,1763547527458,3.157000,26,428.00,509.00,502.92
6,5120,4096,122880,434,723.308637,TOPS,1.481612,1763547528584,3.190000,26,423.00,494.00,488.19
7,5120,4096,124928,431,723.876149,TOPS,1.494808,1763547588706,3.216000,27,383.00,493.00,484.26
1,5120,4096,126976,429,724.480192,TOPS,1.438002,1763547589631,3.250000,26,440.00,509.00,503.81
0,5120,4096,129024,426,724.005021,TOPS,1.437259,1763547590810,3.283000,27,432.00,510.00,503.74
4,5120,4096,131072,423,724.385580,TOPS,1.391951,1763547590572,3.310000,27,438.00,528.00,520.41
5,5120,5120,6144,6091,560.806764,TOPS,1.341546,1763547617284,3.841000,31,364.00,422.00,418.03
6,5120,5120,8192,4500,599.546417,TOPS,1.436417,1763547617671,3.459000,28,363.00,423.00,417.39
3,5120,5120,10240,4160,619.920223,TOPS,1.409325,1763547618922,3.853000,31,385.00,447.00,439.87
7,5120,5120,12288,3819,639.695883,TOPS,1.438585,1763547618885,4.053000,33,398.00,448.00,444.67
6,5120,5120,14336,3478,651.700941,TOPS,1.463378,1763547648314,4.207000,35,359.00,452.00,445.34
4,5120,5120,16384,3137,659.465314,TOPS,1.388435,1763547649007,4.259000,36,374.00,481.00,474.97
5,5120,5120,18432,2796,667.247691,TOPS,1.396587,1763547649976,4.205000,35,406.00,483.00,477.77
7,5120,5120,20480,2455,673.340447,TOPS,1.458583,1763547650260,4.070000,33,414.00,466.00,461.64
2,5120,5120,22528,2114,678.917756,TOPS,1.446783,1763547682143,3.804000,31,408.00,475.00,469.26
4,5120,5120,24576,1773,683.676444,TOPS,1.393125,1763547683484,3.451000,28,425.00,496.00,490.75
1,5120,5120,26624,1491,686.909541,TOPS,1.430137,1763547683640,3.130000,26,386.00,488.00,480.31
3,5120,5120,28672,1444,689.983479,TOPS,1.430373,1763547684692,3.242000,26,431.00,487.00,482.38
4,5120,5120,30720,1397,693.071802,TOPS,1.391291,1763547718454,3.342000,27,423.00,505.00,498.15
0,5120,5120,32768,1350,694.314479,TOPS,1.436552,1763547719691,3.443000,28,422.00,488.00,483.32
5,5120,5120,34816,1304,695.935605,TOPS,1.410461,1763547720564,3.524000,29,434.00,498.00,493.41
7,5120,5120,36864,1257,699.286825,TOPS,1.481006,1763547720702,3.569000,30,387.00,479.00,472.17
0,5120,5120,38912,1210,700.530135,TOPS,1.435718,1763547757006,3.621000,30,417.00,493.00,487.93
2,5120,5120,40960,1163,702.325321,TOPS,1.465222,1763547757704,3.652000,30,394.00,486.00,479.33
1,5120,5120,43008,1116,703.255563,TOPS,1.427843,1763547758807,3.673000,30,419.00,498.00,492.53
3,5120,5120,45056,1069,705.549951,TOPS,1.444023,1763547759377,3.671000,30,411.00,495.00,488.60
6,5120,5120,47104,1022,706.381593,TOPS,1.477383,1763547799396,3.674000,30,410.00,484.00,478.13
7,5120,5120,49152,975,707.954737,TOPS,1.478694,1763547799757,3.639000,30,418.00,483.00,478.77
4,5120,5120,51200,929,708.052643,TOPS,1.388910,1763547801036,3.617000,29,450.00,514.00,509.79
1,5120,5120,53248,889,709.528316,TOPS,1.422698,1763547802167,3.587000,29,438.00,503.00,498.72
2,5120,5120,55296,861,710.657478,TOPS,1.448370,1763547844501,3.600000,29,433.00,495.00,490.66
6,5120,5120,57344,833,712.189313,TOPS,1.486918,1763547845490,3.607000,30,401.00,485.00,478.97
1,5120,5120,59392,805,712.376240,TOPS,1.432977,1763547847114,3.608000,30,426.00,503.00,497.13
4,5120,5120,61440,777,712.772943,TOPS,1.391373,1763547846733,3.604000,29,454.00,517.00,512.28
6,5120,5120,63488,749,713.950006,TOPS,1.488015,1763547892414,3.581000,30,387.00,487.00,479.80
2,5120,5120,65536,721,713.800474,TOPS,1.455814,1763547893136,3.558000,29,426.00,496.00,490.31
5,5120,5120,67584,693,712.678453,TOPS,1.415983,1763547894135,3.534000,29,435.00,511.00,503.31
3,5120,5120,69632,665,715.438428,TOPS,1.447142,1763547894156,3.482000,29,393.00,502.00,494.38
2,5120,5120,71680,637,716.117407,TOPS,1.453189,1763547941944,3.433000,28,410.00,500.00,492.79
1,5120,5120,73728,609,716.678827,TOPS,1.431210,1763547942694,3.372000,28,417.00,508.00,500.75
4,5120,5120,75776,581,716.915225,TOPS,1.392663,1763547943329,3.307000,27,436.00,521.00,514.78
3,5120,5120,77824,553,717.947142,TOPS,1.439781,1763547945150,3.230000,26,446.00,503.00,498.65
3,5120,5120,79872,525,717.667907,TOPS,1.446007,1763547995227,3.151000,26,397.00,505.00,496.31
4,5120,5120,81920,497,718.881588,TOPS,1.398167,1763547995943,3.061000,25,420.00,523.00,514.16
5,5120,5120,83968,470,718.626121,TOPS,1.415091,1763547997058,2.971000,24,451.00,513.00,507.83
7,5120,5120,86016,464,718.962529,TOPS,1.485705,1763547997611,2.999000,25,392.00,493.00,483.92
0,5120,5120,88064,458,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,5120,5120,90112,453,720.295595,TOPS,1.390209,1763548050965,3.063000,25,458.00,524.00,518.12
1,5120,5120,92160,447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,5120,5120,94208,441,720.806531,TOPS,1.477425,1763548052212,3.115000,25,422.00,494.00,487.88
3,5120,5120,96256,437,720.894370,TOPS,1.447695,1763548110718,3.154000,26,420.00,505.00,497.96
7,5120,5120,98304,434,721.301408,TOPS,1.479956,1763548111171,3.198000,26,399.00,495.00,487.38
6,5120,5120,100352,431,722.412359,TOPS,1.489510,1763548111755,3.236000,27,396.00,493.00,485.00
1,5120,5120,102400,427,722.350595,TOPS,1.443834,1763548112686,3.272000,27,397.00,509.00,500.30
0,5120,5120,104448,424,721.604457,TOPS,1.430506,1763548171515,3.318000,27,449.00,509.00,504.44
2,5120,5120,106496,421,722.775757,TOPS,1.466076,1763548171847,3.355000,27,425.00,499.00,493.00
6,5120,5120,108544,417,722.853896,TOPS,1.478894,1763548172062,3.386000,27,436.00,494.00,488.78
5,5120,5120,110592,414,723.101616,TOPS,1.417151,1763548173034,3.424000,28,422.00,517.00,510.25
6,5120,5120,112640,411,723.469698,TOPS,1.485472,1763548234228,3.461000,29,406.00,494.00,487.03
2,5120,5120,114688,407,721.574799,TOPS,1.462157,1763548235250,3.499000,28,432.00,500.00,493.50
7,5120,5120,116736,404,722.732554,TOPS,1.467954,1763548235480,3.525000,29,428.00,498.00,492.34
3,5120,5120,118784,401,723.794261,TOPS,1.444785,1763548236424,3.560000,29,413.00,508.00,500.97
3,5120,5120,120832,397,723.898621,TOPS,1.444993,1763548299792,3.585000,30,394.00,510.00,500.97
7,5120,5120,122880,394,723.885332,TOPS,1.475901,1763548300229,3.621000,30,407.00,497.00,490.47
4,5120,5120,124928,391,723.950045,TOPS,1.382111,1763548301669,3.650000,30,464.00,529.00,523.80
5,5120,5120,126976,387,723.919561,TOPS,1.393412,1763548302868,3.673000,30,448.00,527.00,519.53
5,5120,5120,129024,384,722.976618,TOPS,1.415713,1763548370179,3.710000,31,410.00,520.00,510.68
4,5120,5120,131072,380,724.635118,TOPS,1.393877,1763548370859,3.721000,31,425.00,528.00,519.87
0,5120,6144,6144,5137,570.876619,TOPS,1.352884,1763548329183,3.749000,31,341.00,429.00,421.97
1,5120,6144,8192,4228,603.101058,TOPS,1.350488,1763548330654,3.837000,31,401.00,451.00,446.58
2,5120,6144,10240,3819,626.227500,TOPS,1.412330,1763548399385,4.149000,35,364.00,450.00,443.40
6,5120,6144,12288,3410,640.343022,TOPS,1.431030,1763548400128,4.308000,36,396.00,451.00,447.47
4,5120,6144,14336,3000,652.038400,TOPS,1.364325,1763548401161,4.322000,36,396.00,483.00,477.92
5,5120,6144,16384,2591,658.753814,TOPS,1.380456,1763548401309,4.225000,35,412.00,483.00,477.20
2,5120,6144,18432,2182,669.494435,TOPS,1.426915,1763548433166,3.919000,32,410.00,474.00,469.19
7,5120,6144,20480,1773,675.574649,TOPS,1.449731,1763548433669,3.490000,29,371.00,473.00,466.00
5,5120,6144,22528,1482,678.878325,TOPS,1.389492,1763548434881,3.199000,26,403.00,496.00,488.58
4,5120,6144,24576,1425,684.256020,TOPS,1.384825,1763548435447,3.318000,28,391.00,502.00,494.11
6,5120,6144,26624,1369,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,5120,6144,28672,1313,689.941377,TOPS,1.383896,1763548469237,3.529000,29,413.00,506.00,498.55
3,5120,6144,30720,1257,693.937739,TOPS,1.420751,1763548469872,3.595000,30,422.00,494.00,488.43
1,5120,6144,32768,1200,695.412401,TOPS,1.410486,1763548471357,3.653000,30,418.00,499.00,493.03
2,5120,6144,34816,1144,698.641082,TOPS,1.449071,1763548508079,3.680000,31,397.00,489.00,482.13
4,5120,6144,36864,1088,700.280123,TOPS,1.374095,1763548509484,3.699000,30,448.00,515.00,509.63
6,5120,6144,38912,1032,701.717377,TOPS,1.473205,1763548509763,3.693000,31,393.00,483.00,476.32
3,5120,6144,40960,975,702.656496,TOPS,1.433817,1763548509644,3.669000,31,390.00,498.00,490.06
4,5120,6144,43008,919,705.047275,TOPS,1.385352,1763548549975,3.613000,30,425.00,516.00,508.93
5,5120,6144,45056,878,706.142110,TOPS,1.404251,1763548550629,3.611000,29,437.00,508.00,502.86
0,5120,6144,47104,845,707.984479,TOPS,1.437823,1763548551245,3.624000,30,397.00,500.00,492.40
3,5120,6144,49152,811,708.611825,TOPS,1.421573,1763548552442,3.628000,30,433.00,504.00,498.47
0,5120,6144,51200,777,709.646280,TOPS,1.437316,1763548595394,3.616000,30,408.00,501.00,493.73
1,5120,6144,53248,744,709.797233,TOPS,1.421100,1763548596408,3.601000,30,412.00,506.00,499.47
6,5120,6144,55296,710,711.376011,TOPS,1.470483,1763548596477,3.562000,30,402.00,490.00,483.77
7,5120,6144,57344,677,711.474025,TOPS,1.468743,1763548597991,3.526000,29,430.00,489.00,484.41
1,5120,6144,59392,643,712.671890,TOPS,1.416448,1763548643872,3.462000,28,436.00,509.00,503.14
0,5120,6144,61440,609,713.366915,TOPS,1.436183,1763548643786,3.391000,28,414.00,504.00,496.71
5,5120,6144,63488,576,714.243651,TOPS,1.406102,1763548645459,3.309000,27,433.00,514.00,507.96
7,5120,6144,65536,542,715.158868,TOPS,1.457901,1763548645803,3.213000,26,438.00,497.00,490.54
3,5120,6144,67584,509,715.640391,TOPS,1.437375,1763548693749,3.113000,25,430.00,504.00,497.88
4,5120,6144,69632,475,716.027410,TOPS,1.383627,1763548693943,2.995000,24,453.00,524.00,517.50
7,5120,6144,71680,464,716.636091,TOPS,1.462015,1763548695091,3.009000,24,421.00,497.00,490.17
1,5120,6144,73728,457,717.264453,TOPS,1.430523,1763548695841,3.044000,25,433.00,508.00,501.40
6,5120,6144,75776,450,717.506594,TOPS,1.478236,1763548747713,3.082000,26,388.00,494.00,485.38
3,5120,6144,77824,443,716.664858,TOPS,1.445821,1763548747611,3.121000,25,425.00,503.00,495.68
5,5120,6144,79872,438,718.222826,TOPS,1.406184,1763548748032,3.159000,25,446.00,517.00,510.76
1,5120,6144,81920,434,719.278282,TOPS,1.441092,1763548748573,3.205000,26,402.00,508.00,499.12
5,5120,6144,83968,430,718.996403,TOPS,1.402564,1763548802241,3.255000,27,426.00,520.00,512.63
1,5120,6144,86016,426,719.707698,TOPS,1.428756,1763548803820,3.303000,26,445.00,509.00,503.73
4,5120,6144,88064,422,718.338382,TOPS,1.378080,1763548804710,3.355000,27,463.00,528.00,521.26
6,5120,6144,90112,418,719.121057,TOPS,1.458338,1763548805018,3.396000,28,416.00,501.00,493.11
3,5120,6144,92160,414,721.438817,TOPS,1.442762,1763548861556,3.429000,28,423.00,507.00,500.04
7,5120,6144,94208,410,720.896847,TOPS,1.470917,1763548862813,3.476000,29,387.00,498.00,490.10
0,5120,6144,96256,406,721.498263,TOPS,1.443689,1763548863535,3.515000,29,404.00,508.00,499.76
4,5120,6144,98304,402,721.753844,TOPS,1.392272,1763548863757,3.553000,30,406.00,527.00,518.40
4,5120,6144,100352,398,721.194967,TOPS,1.386353,1763548923491,3.591000,29,448.00,526.00,520.21
2,5120,6144,102400,394,721.644826,TOPS,1.450629,1763548924925,3.631000,30,433.00,503.00,497.47
5,5120,6144,104448,390,722.065502,TOPS,1.399270,1763548925696,3.662000,30,453.00,522.00,516.03
7,5120,6144,106496,386,722.043160,TOPS,1.469389,1763548926538,3.699000,31,404.00,499.00,491.39
6,5120,6144,108544,382,723.037512,TOPS,1.463638,1763548990238,3.724000,31,417.00,500.00,494.00
3,5120,6144,110592,379,723.474829,TOPS,1.439894,1763548990672,3.763000,31,432.00,508.00,502.45
2,5120,6144,112640,376,723.762973,TOPS,1.458288,1763548991974,3.800000,32,402.00,504.00,496.31
7,5120,6144,114688,374,723.300838,TOPS,1.463016,1763548991958,3.853000,31,437.00,499.00,494.39
2,5120,6144,116736,371,724.238471,TOPS,1.459422,1763549058723,3.883000,32,398.00,504.00,496.25
3,5120,6144,118784,369,723.485105,TOPS,1.426148,1763549058994,3.936000,33,425.00,514.00,507.30
6,5120,6144,120832,366,724.376664,TOPS,1.477957,1763549060142,3.967000,33,402.00,497.00,490.12
7,5120,6144,122880,363,724.438424,TOPS,1.469270,1763549060601,4.002000,33,395.00,500.00,493.06
6,5120,6144,124928,361,724.249639,TOPS,1.458563,1763549129803,4.048000,33,437.00,502.00,496.55
4,5120,6144,126976,358,724.804511,TOPS,1.386787,1763549130247,4.077000,34,412.00,530.00,522.65
5,5120,6144,129024,356,724.705246,TOPS,1.396107,1763549132130,4.125000,34,458.00,524.00,519.09
1,5120,6144,131072,353,724.768444,TOPS,1.416614,1763549134270,4.150000,34,430.00,518.00,511.62
6,5120,7168,8192,3955,608.001815,TOPS,1.399603,1763549162240,4.113000,34,377.00,439.00,434.41
5,5120,7168,10240,3478,626.149198,TOPS,1.351323,1763549163223,4.393000,36,407.00,468.00,463.36
0,5120,7168,12288,3000,643.648152,TOPS,1.388070,1763549163852,4.379000,37,369.00,470.00,463.70
1,5120,7168,14336,2523,652.713493,TOPS,1.374886,1763549165323,4.220000,35,382.00,481.00,474.74
7,5120,7168,16384,2046,664.070286,TOPS,1.420410,1763549196564,3.819000,31,415.00,471.00,467.52
1,5120,7168,18432,1569,671.665859,TOPS,1.386364,1763549197687,3.255000,27,383.00,493.00,484.48
3,5120,7168,20480,1444,675.303098,TOPS,1.402323,1763549198542,3.316000,27,400.00,488.00,481.56
0,5120,7168,22528,1379,679.466134,TOPS,1.411496,1763549199536,3.459000,29,394.00,490.00,481.38
3,5120,7168,24576,1313,683.417517,TOPS,1.416350,1763549232977,3.567000,29,397.00,491.00,482.52
4,5120,7168,26624,1247,687.608300,TOPS,1.368919,1763549234490,3.645000,30,409.00,510.00,502.30
5,5120,7168,28672,1182,691.712621,TOPS,1.386836,1763549235024,3.691000,31,393.00,507.00,498.77
0,5120,7168,30720,1116,694.247900,TOPS,1.415243,1763549235296,3.723000,31,413.00,496.00,490.55
7,5120,7168,32768,1050,696.736760,TOPS,1.454868,1763549272031,3.716000,30,421.00,483.00,478.90
3,5120,7168,34816,985,699.044407,TOPS,1.421197,1763549272662,3.689000,31,395.00,499.00,491.87
6,5120,7168,36864,919,700.525299,TOPS,1.458819,1763549274431,3.641000,30,413.00,486.00,480.20
1,5120,7168,38912,873,701.257563,TOPS,1.412487,1763549275451,3.645000,30,422.00,503.00,496.47
6,5120,7168,40960,833,703.447167,TOPS,1.454906,1763549316291,3.654000,30,429.00,488.00,483.50
4,5120,7168,43008,794,705.280835,TOPS,1.377151,1763549316409,3.642000,30,405.00,520.00,512.13
7,5120,7168,45056,755,706.674231,TOPS,1.468047,1763549317325,3.625000,30,396.00,488.00,481.37
2,5120,7168,47104,716,708.085861,TOPS,1.447939,1763549318220,3.585000,29,418.00,495.00,489.03
3,5120,7168,49152,677,708.773101,TOPS,1.415875,1763549361272,3.534000,29,441.00,506.00,500.59
1,5120,7168,51200,637,708.675650,TOPS,1.411507,1763549362401,3.464000,28,433.00,508.00,502.07
0,5120,7168,53248,598,709.703845,TOPS,1.425967,1763549363781,3.382000,27,439.00,503.00,497.70
4,5120,7168,55296,559,711.146122,TOPS,1.383445,1763549364154,3.281000,27,442.00,520.00,514.04
3,5120,7168,57344,520,712.074811,TOPS,1.434853,1763549410930,3.164000,26,410.00,504.00,496.27
5,5120,7168,59392,481,712.659986,TOPS,1.400448,1763549411666,3.032000,24,442.00,516.00,508.88
0,5120,7168,61440,464,714.550467,TOPS,1.439929,1763549411579,3.017000,25,404.00,505.00,496.24
7,5120,7168,63488,456,714.714400,TOPS,1.468188,1763549412712,3.064000,25,398.00,495.00,486.80
1,5120,7168,65536,448,715.204004,TOPS,1.426015,1763549462415,3.107000,26,401.00,510.00,501.54
4,5120,7168,67584,440,716.250086,TOPS,1.390452,1763549462308,3.140000,26,409.00,524.00,515.12
6,5120,7168,69632,435,716.367493,TOPS,1.475525,1763549463867,3.250000,26,437.00,497.00,485.50
5,5120,7168,71680,431,716.894203,TOPS,1.394627,1763549464356,3.262000,27,431.00,521.00,514.04
0,5120,7168,73728,426,717.234359,TOPS,1.425176,1763549516990,3.316000,27,450.00,508.00,503.26
6,5120,7168,75776,421,718.235577,TOPS,1.475452,1763549518455,3.362000,28,387.00,495.00,486.79
5,5120,7168,77824,417,718.318864,TOPS,1.408855,1763549518924,3.422000,28,420.00,517.00,509.86
2,5120,7168,79872,412,718.424579,TOPS,1.457339,1763549519847,3.468000,29,393.00,501.00,492.97
7,5120,7168,81920,407,719.925964,TOPS,1.474925,1763549576159,3.504000,28,409.00,495.00,488.11
4,5120,7168,83968,403,719.780142,TOPS,1.385018,1763549577686,3.557000,29,434.00,527.00,519.69
3,5120,7168,86016,398,719.451668,TOPS,1.404054,1763549577644,3.603000,29,441.00,519.00,512.41
1,5120,7168,88064,393,720.101819,TOPS,1.411023,1763549579170,3.640000,29,440.00,516.00,510.34
1,5120,7168,90112,389,720.233858,TOPS,1.410480,1763549639063,3.690000,30,457.00,517.00,510.63
5,5120,7168,92160,384,720.788883,TOPS,1.381350,1763549639577,3.719000,30,449.00,528.00,521.80
3,5120,7168,94208,380,721.624861,TOPS,1.432705,1763549639939,3.759000,31,401.00,512.00,503.68
6,5120,7168,96256,377,721.247579,TOPS,1.454421,1763549641619,3.814000,31,428.00,501.00,495.90
7,5120,7168,98304,374,722.740348,TOPS,1.473957,1763549704656,3.856000,32,411.00,497.00,490.34
0,5120,7168,100352,371,721.840779,TOPS,1.420499,1763549706072,3.910000,32,429.00,514.00,508.16
2,5120,7168,102400,368,722.263243,TOPS,1.421694,1763549705954,3.956000,32,447.00,514.00,508.03
1,5120,7168,104448,365,722.755081,TOPS,1.410969,1763549706662,4.000000,33,453.00,517.00,512.24
6,5120,7168,106496,362,722.696850,TOPS,1.455817,1763549772125,4.050000,33,434.00,502.00,496.42
5,5120,7168,108544,359,722.875564,TOPS,1.382647,1763549773012,4.088000,34,442.00,529.00,522.82
1,5120,7168,110592,356,722.709710,TOPS,1.404274,1763549774348,4.132000,34,447.00,519.00,514.65
3,5120,7168,112640,353,722.652489,TOPS,1.413058,1763549775524,4.173000,34,449.00,517.00,511.41
1,5120,7168,114688,350,721.474270,TOPS,1.397826,1763549845340,4.230000,35,405.00,526.00,516.14
0,5120,7168,116736,347,720.110565,TOPS,1.410709,1763549845695,4.267000,35,455.00,518.00,510.46
2,5120,7168,118784,344,723.549690,TOPS,1.431326,1763549846714,4.285000,35,425.00,512.00,505.51
7,5120,7168,120832,341,723.681417,TOPS,1.456275,1763549847681,4.320000,36,398.00,504.00,496.94
6,5120,7168,122880,338,725.030682,TOPS,1.463407,1763549920557,4.349000,36,421.00,502.00,495.44
4,5120,7168,124928,335,724.410699,TOPS,1.371912,1763549920853,4.388000,37,415.00,535.00,528.03
0,5120,7168,126976,332,724.570447,TOPS,1.406495,1763549922455,4.421000,37,436.00,521.00,515.16
2,5120,7168,129024,329,725.072858,TOPS,1.433800,1763549923133,4.447000,37,436.00,512.00,505.70
1,5120,7168,131072,326,724.737841,TOPS,1.406384,1763549999673,4.479000,37,458.00,520.00,515.32
7,5120,8192,8192,3682,608.469822,TOPS,1.366058,1763549951602,4.354000,36,389.00,449.00,445.42
2,5120,8192,10240,3137,627.792488,TOPS,1.377281,1763549953458,4.481000,38,373.00,463.00,455.82
3,5120,8192,12288,2591,643.863547,TOPS,1.371878,1763549953459,4.307000,36,372.00,476.00,469.33
7,5120,8192,14336,2046,653.961664,TOPS,1.400436,1763550030768,3.884000,32,404.00,473.00,466.97
6,5120,8192,16384,1500,664.782231,TOPS,1.450666,1763550032193,3.252000,27,370.00,474.00,458.26
0,5120,8192,18432,1425,670.255520,TOPS,1.384081,1763550033217,3.393000,27,433.00,490.00,484.26
3,5120,8192,20480,1350,676.952922,TOPS,1.383654,1763550034192,3.527000,28,435.00,494.00,489.25
