GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
0,7168,2048,120832,692,805.004859,TOPS,1.255799,1757693928637,3.390000,29,349.00,666.00,641.03
6,7168,2048,122880,677,802.657110,TOPS,1.316629,1757693929447,3.477000,30,269.00,645.00,609.63
3,7168,2048,124928,661,807.622055,TOPS,1.245369,1757693929443,3.299000,28,293.00,682.00,648.50
5,7168,2048,126976,645,807.541512,TOPS,1.248209,1757693929754,3.314000,28,190.00,687.00,646.96
0,7168,2048,129024,630,805.632155,TOPS,1.273867,1757693984854,3.317000,28,263.00,662.00,632.43
5,7168,2048,131072,614,807.405255,TOPS,1.244919,1757693985306,3.302000,27,365.00,673.00,648.56
6,7168,3072,8192,5519,620.835167,TOPS,1.147569,1757693961027,3.479000,29,337.00,562.00,541.00
2,7168,3072,10240,4432,640.620568,TOPS,1.167843,1757693961932,3.339000,29,176.00,588.00,548.55
4,7168,3072,12288,4146,626.965021,TOPS,1.235131,1757693962422,4.410000,36,330.00,615.00,507.61
3,7168,3072,14336,3860,608.986542,TOPS,1.360681,1757693962647,5.376000,45,240.00,495.00,447.56
7,7168,3072,16384,3573,632.753170,TOPS,1.351978,1757693963243,5.273000,44,237.00,503.00,468.02
1,7168,3072,18432,3287,640.166280,TOPS,1.281639,1757693963692,5.173000,43,208.00,529.00,499.49
4,7168,3072,20480,3000,654.897647,TOPS,1.296313,1757694019633,5.294000,45,276.00,548.00,505.20
1,7168,3072,22528,2714,650.072105,TOPS,1.299728,1757694020170,5.179000,43,169.00,532.00,500.16
5,7168,3072,24576,2428,669.478725,TOPS,1.291507,1757694020732,4.942000,41,290.00,539.00,518.37
7,7168,3072,26624,2141,661.383140,TOPS,1.365732,1757694021251,4.814000,40,158.00,510.00,484.27
3,7168,3072,28672,1855,681.791764,TOPS,1.297761,1757694021568,4.176000,36,236.00,557.00,525.36
6,7168,3072,30720,1569,682.103683,TOPS,1.329481,1757694022314,3.818000,32,318.00,533.00,513.06
2,7168,3072,32768,1470,678.486645,TOPS,1.277055,1757694022751,3.664000,31,306.00,557.00,531.29
0,7168,3072,34816,1431,683.959443,TOPS,1.303599,1757694023011,3.821000,33,133.00,561.00,524.67
4,7168,3072,36864,1392,683.804134,TOPS,1.309016,1757694061713,4.137000,34,267.00,551.00,522.38
5,7168,3072,38912,1352,691.111058,TOPS,1.279029,1757694061843,4.047000,35,240.00,569.00,540.34
6,7168,3072,40960,1313,696.728723,TOPS,1.284008,1757694062390,3.960000,34,293.00,563.00,542.62
1,7168,3072,43008,1274,696.991230,TOPS,1.245027,1757694063122,3.994000,34,229.00,587.00,559.82
3,7168,3072,45056,1234,700.357050,TOPS,1.275835,1757694063455,4.112000,34,292.00,574.00,548.94
0,7168,3072,47104,1195,700.498215,TOPS,1.274073,1757694063897,4.138000,36,270.00,569.00,549.81
7,7168,3072,49152,1155,703.095926,TOPS,1.276963,1757694065425,4.131000,35,334.00,567.00,550.60
2,7168,3072,51200,1116,705.308941,TOPS,1.253169,1757694065039,4.046000,34,347.00,586.00,562.82
3,7168,3072,53248,1077,702.387885,TOPS,1.240529,1757694107998,4.107000,35,328.00,585.00,566.20
7,7168,3072,55296,1037,709.710304,TOPS,1.305310,1757694108070,4.124000,35,133.00,571.00,543.71
0,7168,3072,57344,998,715.256819,TOPS,1.265941,1757694108411,4.008000,34,133.00,599.00,565.00
4,7168,3072,59392,959,708.267460,TOPS,1.227946,1757694109312,4.020000,34,145.00,620.00,576.79
1,7168,3072,61440,919,710.499744,TOPS,1.214986,1757694109364,3.935000,32,316.00,610.00,584.78
6,7168,3072,63488,888,709.098575,TOPS,1.276390,1757694109868,3.987000,33,249.00,585.00,555.55
5,7168,3072,65536,865,709.889608,TOPS,1.232768,1757694110942,3.958000,33,141.00,614.00,575.85
2,7168,3072,67584,841,714.214594,TOPS,1.248015,1757694111119,3.910000,32,291.00,596.00,572.28
5,7168,3072,69632,818,717.941613,TOPS,1.206138,1757694157030,3.925000,33,369.00,629.00,595.24
3,7168,3072,71680,794,719.483550,TOPS,1.242695,1757694157444,3.904000,33,198.00,609.00,578.97
0,7168,3072,73728,771,717.673946,TOPS,1.216912,1757694157384,3.877000,32,364.00,610.00,589.75
4,7168,3072,75776,747,718.345010,TOPS,1.191522,1757694158123,3.887000,32,372.00,622.00,602.88
2,7168,3072,77824,724,722.549660,TOPS,1.249351,1757694158723,3.772000,32,137.00,620.00,578.34
7,7168,3072,79872,700,720.681334,TOPS,1.249209,1757694159558,3.796000,32,207.00,604.00,576.91
1,7168,3072,81920,677,725.946074,TOPS,1.200863,1757694159934,3.650000,31,133.00,647.00,604.52
6,7168,3072,83968,653,720.829578,TOPS,1.268999,1757694160180,3.750000,31,182.00,600.00,568.03
2,7168,3072,86016,630,720.172690,TOPS,1.271873,1757694209505,3.726000,31,201.00,600.00,566.23
5,7168,3072,88064,606,723.267720,TOPS,1.192527,1757694209688,3.595000,30,338.00,633.00,606.50
7,7168,3072,90112,582,723.336921,TOPS,1.230311,1757694210308,3.546000,29,378.00,606.00,587.93
0,7168,3072,92160,559,724.324086,TOPS,1.237653,1757694210681,3.462000,29,160.00,618.00,585.24
6,7168,3072,94208,535,728.972878,TOPS,1.243386,1757694211579,3.357000,29,241.00,617.00,586.28
4,7168,3072,96256,512,729.427173,TOPS,1.176419,1757694211151,3.284000,27,375.00,647.00,620.04
3,7168,3072,98304,488,732.394207,TOPS,1.201926,1757694212079,3.173000,26,379.00,636.00,609.35
1,7168,3072,100352,469,725.496973,TOPS,1.218421,1757694212448,3.184000,27,278.00,629.00,595.44
2,7168,3072,102400,464,729.747817,TOPS,1.226075,1757694263907,3.129000,26,298.00,627.00,595.19
5,7168,3072,104448,459,729.233972,TOPS,1.180506,1757694264643,3.180000,26,362.00,647.00,617.73
1,7168,3072,106496,454,730.595538,TOPS,1.186532,1757694265754,3.184000,27,321.00,643.00,615.74
7,7168,3072,108544,449,732.381176,TOPS,1.227673,1757694265981,3.220000,27,277.00,625.00,596.56
4,7168,3072,110592,444,731.982297,TOPS,1.199970,1757694266475,3.248000,27,134.00,648.00,610.00
6,7168,3072,112640,440,730.102220,TOPS,1.224325,1757694267063,3.277000,27,315.00,622.00,596.33
3,7168,3072,114688,437,733.983856,TOPS,1.200654,1757694268233,3.230000,28,133.00,650.00,611.32
0,7168,3072,116736,434,731.013697,TOPS,1.214792,1757694267836,3.344000,29,232.00,635.00,601.76
4,7168,3072,118784,432,730.180183,TOPS,1.172038,1757694325216,3.402000,28,356.00,651.00,623.00
3,7168,3072,120832,429,733.229895,TOPS,1.212371,1757694324749,3.406000,29,227.00,638.00,604.79
2,7168,3072,122880,426,734.642326,TOPS,1.222936,1757694325036,3.413000,29,251.00,632.00,600.72
0,7168,3072,124928,423,735.060343,TOPS,1.206005,1757694325559,3.457000,30,264.00,637.00,609.50
5,7168,3072,126976,420,735.839804,TOPS,1.166592,1757694326246,3.482000,29,368.00,662.00,630.76
6,7168,3072,129024,417,736.607832,TOPS,1.212323,1757694326293,3.494000,30,279.00,640.00,607.60
1,7168,3072,131072,415,738.400092,TOPS,1.159839,1757694326670,3.481000,28,330.00,665.00,636.64
7,7168,4096,8192,4337,619.300142,TOPS,1.296013,1757694300134,4.078000,34,239.00,596.00,477.85
4,7168,4096,10240,3955,642.676469,TOPS,1.356258,1757694359173,5.061000,43,254.00,557.00,473.86
1,7168,4096,12288,3573,674.126094,TOPS,1.340957,1757694359795,4.988000,43,241.00,534.00,502.72
6,7168,4096,14336,3191,680.068637,TOPS,1.419975,1757694360245,5.354000,46,301.00,517.00,478.93
3,7168,4096,16384,2810,693.784306,TOPS,1.383032,1757694360803,5.145000,45,143.00,535.00,501.64
7,7168,4096,18432,2428,703.325781,TOPS,1.354085,1757694361178,4.696000,39,166.00,555.00,519.41
2,7168,4096,20480,2046,720.879343,TOPS,1.291227,1757694361825,4.063000,35,333.00,582.00,558.29
0,7168,4096,22528,1664,725.011447,TOPS,1.316885,1757694362051,3.708000,31,259.00,576.00,550.55
5,7168,4096,24576,1470,734.550539,TOPS,1.329671,1757694362744,3.588000,30,251.00,592.00,552.43
3,7168,4096,26624,1418,737.577646,TOPS,1.310317,1757694399181,3.616000,31,279.00,591.00,562.90
5,7168,4096,28672,1365,743.965701,TOPS,1.312641,1757694399000,3.720000,31,139.00,613.00,566.77
2,7168,4096,30720,1313,749.680626,TOPS,1.326422,1757694400077,3.782000,32,324.00,593.00,565.19
6,7168,4096,32768,1260,756.757532,TOPS,1.325110,1757694400815,3.824000,32,339.00,599.00,571.09
7,7168,4096,34816,1208,760.477486,TOPS,1.367052,1757694401232,3.932000,34,135.00,586.00,556.29
0,7168,4096,36864,1155,765.738255,TOPS,1.280562,1757694401973,3.764000,32,281.00,623.00,597.97
1,7168,4096,38912,1103,768.015301,TOPS,1.277491,1757694402125,3.777000,32,133.00,642.00,601.19
4,7168,4096,40960,1050,762.799978,TOPS,1.286796,1757694403224,4.002000,34,356.00,645.00,592.79
2,7168,4096,43008,998,774.764210,TOPS,1.303176,1757694444152,3.685000,31,136.00,634.00,594.52
4,7168,4096,45056,945,772.164061,TOPS,1.259586,1757694444491,3.768000,31,299.00,639.00,613.03
3,7168,4096,47104,896,777.807717,TOPS,1.281671,1757694444645,3.607000,31,141.00,642.00,606.87
1,7168,4096,49152,865,782.016394,TOPS,1.243012,1757694446118,3.577000,31,243.00,667.00,629.13
6,7168,4096,51200,833,787.227950,TOPS,1.292444,1757694446000,3.572000,31,167.00,653.00,609.10
5,7168,4096,53248,802,788.906528,TOPS,1.226781,1757694446295,3.532000,30,258.00,687.00,643.07
0,7168,4096,55296,771,789.596919,TOPS,1.260290,1757694447014,3.511000,29,158.00,666.00,626.52
7,7168,4096,57344,739,789.139841,TOPS,1.291068,1757694447786,3.576000,30,254.00,639.00,611.23
0,7168,4096,59392,708,791.762822,TOPS,1.274980,1757694491438,3.471000,30,134.00,659.00,621.00
5,7168,4096,61440,677,793.156591,TOPS,1.220503,1757694491834,3.414000,28,356.00,680.00,649.86
2,7168,4096,63488,645,794.596959,TOPS,1.268392,1757694493418,3.327000,28,225.00,660.00,626.46
6,7168,4096,65536,614,797.236204,TOPS,1.287235,1757694493786,3.300000,29,202.00,655.00,619.34
1,7168,4096,67584,582,799.805211,TOPS,1.222383,1757694494468,3.190000,27,382.00,684.00,654.30
7,7168,4096,69632,551,801.769216,TOPS,1.262330,1757694494365,3.093000,26,270.00,669.00,635.15
3,7168,4096,71680,520,797.988744,TOPS,1.281045,1757694496923,3.051000,26,133.00,672.00,622.92
4,7168,4096,73728,488,799.928730,TOPS,1.231682,1757694495654,2.932000,24,220.00,695.00,649.46
7,7168,4096,75776,468,802.108047,TOPS,1.291805,1757694544705,2.878000,24,169.00,660.00,620.92
4,7168,4096,77824,461,799.489536,TOPS,1.242446,1757694545243,2.944000,25,189.00,696.00,643.48
0,7168,4096,79872,454,804.470827,TOPS,1.235196,1757694546847,2.899000,24,343.00,681.00,651.29
6,7168,4096,81920,448,803.065208,TOPS,1.260204,1757694546491,2.969000,24,394.00,662.00,637.25
2,7168,4096,83968,441,803.551377,TOPS,1.284962,1757694546251,2.990000,26,200.00,681.00,625.35
5,7168,4096,86016,437,807.953194,TOPS,1.229162,1757694546897,3.001000,25,210.00,701.00,657.32
1,7168,4096,88064,433,808.058377,TOPS,1.209958,1757694547579,3.030000,25,386.00,705.00,667.84
3,7168,4096,90112,430,808.589682,TOPS,1.223708,1757694547842,3.072000,26,346.00,692.00,660.77
5,7168,4096,92160,426,809.180482,TOPS,1.216264,1757694599433,3.129000,27,257.00,703.00,665.30
2,7168,4096,94208,422,806.429942,TOPS,1.284267,1757694599946,3.216000,27,262.00,678.00,627.93
6,7168,4096,96256,418,808.240040,TOPS,1.258862,1757694600627,3.219000,27,295.00,678.00,642.04
1,7168,4096,98304,415,809.861680,TOPS,1.229932,1757694601015,3.257000,28,270.00,702.00,658.46
3,7168,4096,100352,411,812.332063,TOPS,1.240125,1757694603139,3.253000,28,203.00,690.00,655.04
7,7168,4096,102400,407,808.957813,TOPS,1.268674,1757694602051,3.329000,28,158.00,688.00,637.64
0,7168,4096,104448,403,815.787764,TOPS,1.222153,1757694602768,3.288000,28,272.00,704.00,667.50
4,7168,4096,106496,400,818.453719,TOPS,1.178122,1757694602976,3.304000,28,341.00,730.00,694.71
4,7168,4096,108544,396,815.531162,TOPS,1.188509,1757694659802,3.369000,28,266.00,731.00,686.18
1,7168,4096,110592,392,814.153973,TOPS,1.187055,1757694660398,3.381000,28,397.00,717.00,685.86
0,7168,4096,112640,389,814.820401,TOPS,1.212602,1757694660666,3.401000,28,260.00,707.00,671.96
3,7168,4096,114688,385,810.896763,TOPS,1.203110,1757694661357,3.466000,29,389.00,706.00,674.00
7,7168,4096,116736,381,816.537826,TOPS,1.232007,1757694662456,3.453000,30,207.00,696.00,662.77
6,7168,4096,118784,378,817.010335,TOPS,1.234471,1757694661044,3.524000,30,361.00,696.00,661.83
2,7168,4096,120832,376,814.920235,TOPS,1.243830,1757694662947,3.557000,29,303.00,691.00,655.17
5,7168,4096,122880,374,817.756798,TOPS,1.198652,1757694665270,3.592000,31,248.00,718.00,682.23
3,7168,4096,124928,371,815.299146,TOPS,1.214688,1757694725636,3.644000,30,397.00,702.00,671.20
4,7168,4096,126976,369,819.826556,TOPS,1.169176,1757694726523,3.636000,30,345.00,729.00,701.20
1,7168,4096,129024,367,817.258550,TOPS,1.174002,1757694726620,3.676000,31,437.00,718.00,696.13
0,7168,4096,131072,364,819.445506,TOPS,1.225229,1757694727386,3.687000,31,167.00,710.00,668.81
2,7168,5120,8192,3955,658.233771,TOPS,1.356539,1757694698042,4.613000,39,229.00,533.00,485.23
7,7168,5120,10240,3478,698.471995,TOPS,1.366739,1757694698191,4.831000,40,180.00,538.00,511.05
5,7168,5120,12288,3000,706.913916,TOPS,1.308082,1757694698677,4.848000,40,250.00,587.00,540.42
6,7168,5120,14336,2523,719.967472,TOPS,1.382903,1757694699526,4.732000,40,162.00,554.00,520.62
7,7168,5120,16384,2046,743.133408,TOPS,1.390828,1757694762050,4.233000,35,194.00,579.00,534.31
2,7168,5120,18432,1569,762.567397,TOPS,1.357050,1757694763083,3.432000,28,289.00,608.00,561.93
5,7168,5120,20480,1444,765.002940,TOPS,1.301091,1757694763369,3.476000,29,368.00,616.00,587.97
1,7168,5120,22528,1379,787.903350,TOPS,1.242181,1757694763609,3.245000,28,187.00,683.00,634.29
3,7168,5120,24576,1313,783.268465,TOPS,1.317679,1757694764379,3.572000,30,179.00,627.00,594.43
0,7168,5120,26624,1247,796.987760,TOPS,1.319800,1757694764765,3.674000,31,354.00,623.00,603.87
6,7168,5120,28672,1182,804.131139,TOPS,1.348783,1757694765302,3.689000,32,222.00,628.00,596.19
4,7168,5120,30720,1116,808.330295,TOPS,1.275431,1757694765879,3.652000,31,254.00,669.00,633.77
2,7168,5120,32768,1050,800.853676,TOPS,1.299812,1757694804302,3.649000,30,383.00,640.00,616.13
6,7168,5120,34816,985,816.070979,TOPS,1.322643,1757694804784,3.579000,30,265.00,648.00,617.00
1,7168,5120,36864,919,818.429624,TOPS,1.261120,1757694805831,3.429000,29,272.00,692.00,648.97
5,7168,5120,38912,873,816.816234,TOPS,1.277732,1757694806386,3.506000,30,235.00,674.00,639.27
7,7168,5120,40960,833,823.508782,TOPS,1.294255,1757694806737,3.427000,29,258.00,673.00,636.28
0,7168,5120,43008,794,827.760082,TOPS,1.265281,1757694807686,3.388000,28,321.00,692.00,654.21
3,7168,5120,45056,755,832.096686,TOPS,1.273526,1757694808027,3.344000,29,231.00,695.00,653.38
4,7168,5120,47104,716,836.017550,TOPS,1.252667,1757694808610,3.365000,28,294.00,698.00,667.39
2,7168,5120,49152,677,839.747900,TOPS,1.287088,1757694851359,3.231000,27,359.00,685.00,652.44
6,7168,5120,51200,637,838.813522,TOPS,1.286898,1757694851398,3.199000,27,381.00,679.00,651.81
5,7168,5120,53248,598,843.307155,TOPS,1.237900,1757694852358,3.101000,25,392.00,712.00,681.24
0,7168,5120,55296,559,845.590100,TOPS,1.293485,1757694853193,3.014000,26,278.00,687.00,653.73
7,7168,5120,57344,520,846.188427,TOPS,1.315489,1757694854261,2.889000,24,182.00,694.00,643.25
1,7168,5120,59392,481,847.003026,TOPS,1.273861,1757694854371,2.756000,23,219.00,708.00,664.91
3,7168,5120,61440,464,849.542017,TOPS,1.270647,1757694854811,2.733000,22,344.00,705.00,668.59
4,7168,5120,63488,456,848.368127,TOPS,1.243558,1757694855484,2.806000,24,343.00,719.00,682.21
1,7168,5120,65536,448,855.674996,TOPS,1.234829,1757694902023,2.753000,22,394.00,724.00,692.95
7,7168,5120,67584,440,853.906618,TOPS,1.269598,1757694902458,2.834000,24,414.00,700.00,672.58
2,7168,5120,69632,435,859.089462,TOPS,1.287179,1757694902954,2.807000,24,198.00,714.00,667.42
0,7168,5120,71680,431,856.391598,TOPS,1.274069,1757694903954,2.939000,24,392.00,712.00,672.17
5,7168,5120,73728,426,858.724020,TOPS,1.237140,1757694904357,2.967000,25,365.00,734.00,694.12
3,7168,5120,75776,421,860.486772,TOPS,1.242651,1757694904945,2.967000,24,398.00,723.00,692.46
4,7168,5120,77824,417,863.631339,TOPS,1.209008,1757694905186,3.010000,24,415.00,745.00,714.33
6,7168,5120,79872,412,856.288791,TOPS,1.313568,1757694905584,3.141000,26,187.00,699.00,651.88
5,7168,5120,81920,407,859.073005,TOPS,1.225356,1757694956783,3.120000,26,362.00,731.00,701.08
6,7168,5120,83968,403,864.718401,TOPS,1.275809,1757694957641,3.157000,27,324.00,720.00,677.78
0,7168,5120,86016,398,863.302308,TOPS,1.255475,1757694958431,3.175000,27,342.00,719.00,687.63
3,7168,5120,88064,393,870.219904,TOPS,1.236986,1757694957764,3.177000,26,436.00,730.00,703.50
4,7168,5120,90112,389,860.679125,TOPS,1.209770,1757694960299,3.296000,27,443.00,738.00,711.44
2,7168,5120,92160,384,872.373744,TOPS,1.279271,1757694959511,3.209000,27,143.00,727.00,681.93
1,7168,5120,94208,380,869.038613,TOPS,1.228166,1757694960322,3.270000,27,281.00,748.00,707.59
7,7168,5120,96256,377,870.240896,TOPS,1.253425,1757694960464,3.332000,28,339.00,729.00,694.29
7,7168,5120,98304,374,870.101019,TOPS,1.251205,1757695016386,3.359000,29,321.00,726.00,695.41
6,7168,5120,100352,371,874.044354,TOPS,1.249312,1757695017121,3.382000,29,376.00,728.00,699.62
2,7168,5120,102400,368,875.339186,TOPS,1.271279,1757695018525,3.416000,29,197.00,729.00,688.55
5,7168,5120,104448,365,870.445736,TOPS,1.222587,1757695018443,3.474000,29,167.00,753.00,711.97
4,7168,5120,106496,362,873.532922,TOPS,1.217314,1757695018404,3.538000,29,281.00,760.00,717.59
3,7168,5120,108544,359,874.475443,TOPS,1.223042,1757695019083,3.539000,29,404.00,742.00,715.00
0,7168,5120,110592,356,876.362818,TOPS,1.225733,1757695019765,3.568000,30,391.00,741.00,714.97
1,7168,5120,112640,353,872.762219,TOPS,1.215495,1757695019912,3.627000,30,438.00,749.00,718.03
7,7168,5120,114688,350,870.180529,TOPS,1.242600,1757695080452,3.674000,31,307.00,732.00,700.29
0,7168,5120,116736,347,877.285872,TOPS,1.235057,1757695081098,3.646000,31,305.00,741.00,710.32
4,7168,5120,118784,344,879.807632,TOPS,1.205595,1757695081043,3.680000,31,223.00,767.00,729.77
3,7168,5120,120832,341,873.531551,TOPS,1.222320,1757695082265,3.753000,31,433.00,751.00,714.65
5,7168,5120,122880,338,880.145976,TOPS,1.204128,1757695083448,3.726000,32,237.00,765.00,730.94
6,7168,5120,124928,335,882.414057,TOPS,1.250569,1757695082614,3.740000,31,231.00,743.00,705.61
2,7168,5120,126976,332,878.255144,TOPS,1.240263,1757695083681,3.788000,32,371.00,734.00,708.12
1,7168,5120,129024,329,878.490171,TOPS,1.206402,1757695085017,3.808000,32,270.00,772.00,728.19
5,7168,5120,131072,326,876.500572,TOPS,1.209166,1757695150123,3.852000,32,166.00,767.00,724.88
1,7168,6144,8192,3573,612.154920,TOPS,1.286337,1757695117841,5.507000,47,204.00,501.00,475.89
4,7168,6144,10240,3000,638.461431,TOPS,1.289560,1757695118724,5.640000,48,286.00,532.00,495.10
6,7168,6144,12288,2428,676.241350,TOPS,1.300039,1757695119389,4.851000,41,244.00,545.00,520.17
0,7168,6144,14336,1855,696.735810,TOPS,1.287723,1757695119844,4.165000,35,291.00,563.00,541.06
7,7168,6144,16384,1470,710.538651,TOPS,1.313525,1757695120198,3.639000,31,187.00,571.00,540.94
3,7168,6144,18432,1392,718.471917,TOPS,1.277555,1757695120919,3.751000,32,183.00,598.00,562.38
2,7168,6144,20480,1313,713.564826,TOPS,1.290912,1757695121771,3.911000,34,168.00,592.00,552.76
3,7168,6144,22528,1234,728.635514,TOPS,1.275086,1757695187144,3.977000,34,192.00,614.00,571.44
6,7168,6144,24576,1155,732.834404,TOPS,1.276314,1757695187981,3.964000,34,210.00,605.00,574.18
7,7168,6144,26624,1077,748.625104,TOPS,1.249457,1757695188173,3.875000,32,364.00,625.00,599.16
4,7168,6144,28672,998,755.410012,TOPS,1.222959,1757695188682,3.861000,32,272.00,644.00,617.69
1,7168,6144,30720,919,763.204714,TOPS,1.242478,1757695189477,3.710000,31,147.00,648.00,614.26
5,7168,6144,32768,865,768.993904,TOPS,1.198052,1757695189699,3.596000,31,225.00,678.00,641.87
2,7168,6144,34816,818,763.970595,TOPS,1.234320,1757695190601,3.644000,31,320.00,647.00,618.94
0,7168,6144,36864,771,768.587948,TOPS,1.250794,1757695191163,3.665000,31,177.00,661.00,614.48
1,7168,6144,38912,724,773.041192,TOPS,1.197900,1757695232681,3.544000,30,341.00,680.00,645.33
0,7168,6144,40960,677,772.976682,TOPS,1.235813,1757695233045,3.515000,29,213.00,660.00,625.48
7,7168,6144,43008,630,777.232138,TOPS,1.273503,1757695233658,3.448000,29,143.00,653.00,610.31
4,7168,6144,45056,582,780.462182,TOPS,1.220597,1757695234174,3.308000,29,138.00,687.00,639.41
5,7168,6144,47104,535,779.987739,TOPS,1.192787,1757695234950,3.140000,26,351.00,692.00,653.92
3,7168,6144,49152,488,785.805708,TOPS,1.237723,1757695235595,2.961000,25,187.00,677.00,634.88
2,7168,6144,51200,464,783.276179,TOPS,1.273371,1757695236118,2.975000,25,184.00,660.00,615.12
6,7168,6144,53248,454,788.542508,TOPS,1.265230,1757695236580,2.983000,25,171.00,664.00,623.24
1,7168,6144,55296,444,794.531747,TOPS,1.198678,1757695281479,2.989000,25,350.00,695.00,662.84
6,7168,6144,57344,437,789.209470,TOPS,1.240895,1757695282438,3.088000,26,334.00,665.00,636.00
2,7168,6144,59392,432,792.579581,TOPS,1.227929,1757695282954,3.097000,26,273.00,679.00,645.46
4,7168,6144,61440,426,797.691787,TOPS,1.188739,1757695283547,3.156000,27,198.00,710.00,671.04
7,7168,6144,63488,420,801.070839,TOPS,1.236010,1757695284513,3.209000,27,266.00,681.00,648.11
5,7168,6144,65536,415,798.711890,TOPS,1.173937,1757695284650,3.272000,27,431.00,701.00,680.37
0,7168,6144,67584,409,797.922559,TOPS,1.201039,1757695285200,3.330000,28,408.00,688.00,664.36
3,7168,6144,69632,403,805.892020,TOPS,1.208233,1757695286129,3.315000,29,171.00,710.00,667.00
0,7168,6144,71680,398,799.604594,TOPS,1.204350,1757695336630,3.401000,28,278.00,695.00,663.93
3,7168,6144,73728,392,798.164577,TOPS,1.247463,1757695337218,3.527000,30,134.00,695.00,639.83
7,7168,6144,75776,387,799.625962,TOPS,1.218700,1757695338220,3.527000,30,305.00,691.00,656.13
2,7168,6144,77824,381,806.585431,TOPS,1.236108,1757695338039,3.507000,29,175.00,688.00,652.52
1,7168,6144,79872,377,806.354750,TOPS,1.173904,1757695342174,3.558000,29,410.00,710.00,686.90
5,7168,6144,81920,374,809.648082,TOPS,1.167430,1757695339187,3.618000,30,420.00,718.00,693.53
4,7168,6144,83968,370,806.909359,TOPS,1.165666,1757695339820,3.662000,31,248.00,724.00,692.23
6,7168,6144,86016,367,808.028038,TOPS,1.215536,1757695340059,3.726000,32,320.00,695.00,664.75
5,7168,6144,88064,363,807.942559,TOPS,1.181530,1757695397404,3.792000,31,320.00,725.00,683.81
0,7168,6144,90112,359,807.672942,TOPS,1.203524,1757695399029,3.790000,33,185.00,707.00,671.09
4,7168,6144,92160,356,815.559550,TOPS,1.164835,1757695398657,3.830000,33,300.00,727.00,700.15
6,7168,6144,94208,352,815.174851,TOPS,1.223068,1757695399418,3.890000,32,317.00,696.00,666.50
3,7168,6144,96256,349,813.228153,TOPS,1.176273,1757695399809,3.893000,33,369.00,718.00,691.36
2,7168,6144,98304,345,814.704231,TOPS,1.203776,1757695400079,3.939000,33,384.00,702.00,676.79
7,7168,6144,100352,341,818.059308,TOPS,1.222535,1757695401130,3.970000,34,171.00,702.00,669.15
1,7168,6144,102400,338,819.086976,TOPS,1.165429,1757695402209,3.997000,34,380.00,728.00,702.82
7,7168,6144,104448,334,813.713822,TOPS,1.202757,1757695462456,4.072000,35,273.00,708.00,676.54
0,7168,6144,106496,331,813.613269,TOPS,1.186994,1757695463433,4.130000,34,433.00,713.00,685.44
5,7168,6144,108544,327,819.071250,TOPS,1.151254,1757695463407,4.065000,35,269.00,744.00,711.46
4,7168,6144,110592,324,821.145349,TOPS,1.137556,1757695464129,4.083000,34,320.00,760.00,721.85
3,7168,6144,112640,320,819.237990,TOPS,1.177066,1757695465154,4.173000,34,383.00,727.00,696.00
2,7168,6144,114688,316,820.808075,TOPS,1.203883,1757695465483,4.146000,35,219.00,714.00,681.80
1,7168,6144,116736,313,823.166902,TOPS,1.178764,1757695466948,4.182000,36,163.00,733.00,698.33
6,7168,6144,118784,309,817.533337,TOPS,1.193723,1757695466786,4.241000,35,322.00,710.00,684.86
3,7168,6144,120832,306,825.473757,TOPS,1.159878,1757695531707,4.193000,36,400.00,734.00,711.69
5,7168,6144,122880,302,821.886962,TOPS,1.161218,1757695532837,4.265000,37,264.00,737.00,707.78
6,7168,6144,124928,299,820.763623,TOPS,1.193855,1757695533461,4.317000,37,425.00,705.00,687.49
2,7168,6144,126976,295,821.264244,TOPS,1.184538,1757695533493,4.296000,37,415.00,713.00,693.32
0,7168,6144,129024,291,820.309767,TOPS,1.181457,1757695535256,4.294000,37,219.00,729.00,694.32
7,7168,6144,131072,288,823.365531,TOPS,1.192574,1757695534544,4.339000,37,372.00,711.00,690.41
1,7168,7168,8192,3191,648.159971,TOPS,1.295335,1757695500697,5.391000,47,133.00,533.00,500.38
4,7168,7168,10240,2523,677.377111,TOPS,1.338240,1757695501467,5.321000,46,177.00,536.00,506.17
3,7168,7168,12288,1855,704.162425,TOPS,1.245137,1757695569898,3.974000,34,272.00,602.00,565.53
2,7168,7168,14336,1457,716.417800,TOPS,1.307976,1757695570713,3.667000,30,306.00,587.00,547.73
5,7168,7168,16384,1365,737.308692,TOPS,1.296002,1757695571223,3.783000,32,134.00,612.00,568.91
6,7168,7168,18432,1274,745.337058,TOPS,1.289042,1757695571912,3.766000,33,131.00,611.00,578.21
7,7168,7168,20480,1182,758.405454,TOPS,1.337788,1757695572305,3.969000,33,140.00,601.00,566.91
1,7168,7168,22528,1090,769.093869,TOPS,1.259942,1757695573243,3.841000,33,287.00,650.00,610.42
4,7168,7168,24576,998,773.831145,TOPS,1.229767,1757695573830,3.795000,32,361.00,654.00,629.25
0,7168,7168,26624,906,783.729290,TOPS,1.243324,1757695574028,3.580000,31,340.00,652.00,630.35
7,7168,7168,28672,849,786.336482,TOPS,1.265529,1757695613077,3.626000,31,340.00,644.00,621.35
